#SampleID	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIa	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	d__Bacteria;p__Myxococcota;c__Polyangia	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	d__Bacteria;p__Chloroflexi;c__Chloroflexia	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae	d__Bacteria;p__Bacteroidota;c__Bacteroidia	d__Bacteria;p__Actinobacteriota;c__Actinobacteria	d__Bacteria;p__Firmicutes;c__Bacilli	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia	d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae	d__Bacteria;p__Myxococcota;c__Myxococcia	d__Bacteria;p__Nitrospirota;c__Nitrospiria	d__Bacteria;p__Patescibacteria;c__Berkelbacteria	d__Bacteria;p__Chloroflexi;c__Anaerolineae	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia	d__Bacteria;p__Chloroflexi;c__Ktedonobacteria	d__Bacteria;p__Patescibacteria;c__Saccharimonadia	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIb	d__Bacteria;p__Dependentiae;c__Babeliae	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia	d__Bacteria;p__Patescibacteria;c__Parcubacteria	d__Bacteria;p__Gemmatimonadota;c__Longimicrobia	d__Bacteria;p__Planctomycetota;c__Phycisphaerae	d__Bacteria;p__Acidobacteriota;c__Blastocatellia	d__Bacteria;p__Acidobacteriota;c__Holophagae	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia	d__Bacteria;p__Patescibacteria;c__Gracilibacteria	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia	d__Bacteria;p__Firmicutes;c__Clostridia	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia	d__Bacteria;p__Chloroflexi;c__TK10	d__Bacteria;p__Bacteroidota;c__Kapabacteria	d__Bacteria;p__WPS-2;c__WPS-2	d__Bacteria;p__Planctomycetota;c__BD7-11	d__Bacteria;p__Spirochaetota;c__Spirochaetia	d__Bacteria;p__Entotheonellaeota;c__Entotheonellia	d__Bacteria;p__Chloroflexi;c__OLB14	d__Bacteria;p__Firmicutes;c__Negativicutes	d__Bacteria;p__Acidobacteriota;c__Subgroup_5	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group	d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B)	d__Bacteria;p__Deinococcota;c__Deinococci	d__Bacteria;p__Planctomycetota;c__Planctomycetes	d__Bacteria;p__Abditibacteriota;c__Abditibacteria	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria	d__Bacteria;p__Chloroflexi;c__KD4-96	d__Bacteria;p__Planctomycetota;c__vadinHA49	d__Bacteria;p__RCP2-54;c__RCP2-54	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia	d__Bacteria;p__Cyanobacteria;c__Sericytochromatia	d__Bacteria;p__Desulfobacterota;c__uncultured	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	d__Bacteria;p__Sumerlaeota;c__Sumerlaeia	d__Bacteria;p__Myxococcota;c__bacteriap25	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia	d__Bacteria;p__Gemmatimonadota;c__AKAU4049	d__Bacteria;p__Actinobacteriota;c__MB-A2-108	d__Bacteria;p__Spirochaetota;c__Leptospirae	d__Bacteria;p__Firmicutes;c__BRH-c20a	d__Bacteria;p__Chloroflexi;c__Gitt-GS-136	d__Bacteria;p__Chloroflexi;c__AD3	d__Bacteria;p__Bacteroidota;c__Ignavibacteria	d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group	d__Bacteria;p__Firmicutes;c__Desulfitobacteriia	d__Bacteria;p__Patescibacteria;c__Microgenomatia	d__Bacteria;p__Bacteroidota;c__Rhodothermia	d__Bacteria;p__Planctomycetota;c__Pla4_lineage	d__Bacteria;p__Planctomycetota;c__OM190	d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIc	d__Bacteria;p__Patescibacteria;c__Kazania	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	d__Bacteria;p__Acidobacteriota;c__Subgroup_25	d__Bacteria;p__Patescibacteria;c__CPR2	d__Bacteria;p__Latescibacterota;c__Latescibacterota	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia	d__Bacteria;p__Patescibacteria;c__ABY1	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia	d__Bacteria;p__Acidobacteriota;c__Subgroup_22
SRR5224902	344.0	77.0	3906.0	1413.0	1653.0	85.0	3302.0	5720.0	2686.0	4002.0	886.0	1594.0	0.0	203.0	305.0	0.0	0.0	101.0	12.0	1446.0	426.0	1873.0	108.0	170.0	0.0	29.0	0.0	0.0	531.0	215.0	41.0	0.0	67.0	87.0	0.0	149.0	0.0	484.0	0.0	26.0	70.0	95.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224903	34.0	0.0	1785.0	316.0	342.0	0.0	1850.0	2977.0	2992.0	1288.0	28.0	22.0	0.0	58.0	41.0	0.0	0.0	0.0	0.0	208.0	20.0	276.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	11.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224904	0.0	0.0	1997.0	0.0	282.0	0.0	1400.0	1878.0	3180.0	1202.0	208.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	420.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224905	35.0	0.0	2410.0	329.0	451.0	0.0	1558.0	3001.0	2168.0	1759.0	652.0	830.0	0.0	172.0	116.0	0.0	0.0	81.0	0.0	566.0	37.0	341.0	136.0	0.0	10.0	20.0	0.0	0.0	59.0	122.0	22.0	0.0	83.0	98.0	0.0	61.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224906	0.0	0.0	2143.0	134.0	116.0	0.0	1828.0	1716.0	2886.0	3279.0	508.0	235.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	301.0	20.0	107.0	54.0	0.0	0.0	0.0	0.0	0.0	35.0	68.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	50.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224907	0.0	0.0	2071.0	68.0	28.0	0.0	1484.0	441.0	2894.0	2496.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	387.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224909	0.0	9.0	2827.0	629.0	1219.0	0.0	2783.0	1995.0	5485.0	488.0	368.0	0.0	8.0	299.0	73.0	0.0	0.0	82.0	112.0	185.0	195.0	216.0	112.0	44.0	0.0	82.0	72.0	0.0	19.0	246.0	70.0	0.0	35.0	54.0	10.0	0.0	55.0	17.0	0.0	0.0	115.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224910	0.0	0.0	2615.0	538.0	787.0	0.0	3645.0	449.0	3530.0	853.0	164.0	0.0	0.0	183.0	0.0	0.0	0.0	44.0	189.0	200.0	29.0	0.0	60.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	282.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224912	47.0	0.0	2134.0	329.0	740.0	0.0	1837.0	1924.0	3362.0	1248.0	232.0	416.0	0.0	126.0	150.0	0.0	0.0	57.0	34.0	344.0	156.0	268.0	0.0	0.0	0.0	113.0	0.0	0.0	64.0	130.0	0.0	0.0	37.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224914	85.0	0.0	2386.0	529.0	1280.0	0.0	1524.0	3177.0	2470.0	870.0	470.0	68.0	3.0	130.0	80.0	0.0	53.0	120.0	69.0	570.0	203.0	618.0	45.0	157.0	10.0	27.0	0.0	0.0	0.0	225.0	115.0	0.0	88.0	78.0	8.0	102.0	0.0	155.0	0.0	17.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224915	0.0	0.0	2133.0	404.0	589.0	0.0	1085.0	1675.0	4011.0	418.0	136.0	0.0	46.0	195.0	186.0	0.0	0.0	25.0	60.0	57.0	141.0	191.0	45.0	25.0	0.0	0.0	29.0	0.0	0.0	333.0	25.0	0.0	83.0	21.0	0.0	0.0	2.0	19.0	0.0	0.0	57.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224916	0.0	31.0	5136.0	251.0	672.0	0.0	2597.0	50.0	6676.0	2384.0	69.0	43.0	0.0	0.0	0.0	0.0	0.0	128.0	363.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224917	35.0	0.0	2218.0	152.0	387.0	0.0	1537.0	2536.0	1590.0	1836.0	627.0	487.0	0.0	124.0	187.0	0.0	0.0	0.0	0.0	600.0	0.0	331.0	41.0	12.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	111.0	0.0	117.0	0.0	352.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224919	0.0	0.0	2606.0	1107.0	1078.0	0.0	2360.0	2120.0	4527.0	395.0	334.0	60.0	78.0	223.0	127.0	0.0	0.0	21.0	0.0	232.0	231.0	304.0	149.0	46.0	12.0	144.0	207.0	0.0	66.0	364.0	111.0	0.0	44.0	69.0	52.0	45.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224920	0.0	22.0	3927.0	815.0	1697.0	0.0	4581.0	687.0	6388.0	537.0	41.0	0.0	21.0	135.0	0.0	0.0	152.0	96.0	109.0	121.0	60.0	0.0	182.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	221.0	0.0	0.0	0.0	37.0	0.0	0.0	199.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224921	0.0	32.0	1492.0	362.0	606.0	16.0	861.0	2467.0	626.0	1860.0	627.0	904.0	0.0	115.0	170.0	0.0	0.0	0.0	0.0	675.0	0.0	656.0	20.0	0.0	0.0	15.0	0.0	0.0	0.0	110.0	106.0	0.0	0.0	105.0	0.0	36.0	0.0	114.0	0.0	25.0	17.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224922	46.0	20.0	2759.0	267.0	764.0	0.0	2193.0	2667.0	2785.0	1168.0	536.0	239.0	0.0	0.0	162.0	10.0	0.0	12.0	0.0	296.0	0.0	232.0	26.0	16.0	0.0	22.0	0.0	0.0	0.0	167.0	28.0	0.0	49.0	121.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224923	0.0	0.0	3276.0	998.0	381.0	0.0	4067.0	285.0	5534.0	2334.0	56.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	141.0	31.0	0.0	46.0	0.0	0.0	42.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224924	28.0	31.0	3304.0	1372.0	1851.0	102.0	3047.0	5223.0	2933.0	1473.0	540.0	702.0	0.0	442.0	237.0	0.0	77.0	151.0	7.0	759.0	294.0	1523.0	47.0	103.0	0.0	236.0	84.0	0.0	156.0	516.0	152.0	61.0	622.0	94.0	0.0	86.0	6.0	239.0	0.0	33.0	36.0	0.0	0.0	0.0	0.0	33.0	0.0	44.0	12.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224925	79.0	0.0	2726.0	262.0	883.0	0.0	2422.0	2702.0	4128.0	1662.0	460.0	89.0	0.0	50.0	126.0	0.0	0.0	0.0	0.0	286.0	73.0	291.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	231.0	66.0	0.0	120.0	89.0	0.0	51.0	0.0	34.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224926	0.0	0.0	3090.0	433.0	303.0	0.0	3919.0	642.0	6608.0	1853.0	333.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	160.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224927	54.0	47.0	3157.0	1113.0	1021.0	0.0	2822.0	4677.0	1688.0	3462.0	1150.0	1163.0	0.0	512.0	206.0	0.0	0.0	190.0	25.0	755.0	17.0	672.0	66.0	11.0	0.0	0.0	0.0	0.0	0.0	163.0	50.0	0.0	0.0	32.0	0.0	136.0	0.0	771.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	20.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224928	0.0	0.0	3273.0	552.0	853.0	0.0	2698.0	1911.0	3633.0	1147.0	296.0	170.0	0.0	203.0	109.0	0.0	0.0	0.0	16.0	654.0	53.0	150.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	22.0	0.0	61.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224929	0.0	0.0	3039.0	165.0	619.0	0.0	3977.0	94.0	5826.0	2306.0	86.0	139.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	122.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224931	22.0	19.0	3683.0	526.0	1101.0	0.0	2389.0	1537.0	3255.0	1178.0	383.0	252.0	0.0	127.0	114.0	0.0	0.0	0.0	0.0	256.0	184.0	379.0	62.0	10.0	21.0	65.0	0.0	0.0	0.0	174.0	0.0	0.0	64.0	95.0	0.0	76.0	0.0	45.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224932	0.0	66.0	2315.0	968.0	454.0	0.0	2895.0	352.0	4384.0	1477.0	69.0	0.0	0.0	305.0	0.0	0.0	0.0	34.0	57.0	214.0	154.0	0.0	0.0	0.0	11.0	71.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224934	19.0	0.0	2565.0	291.0	234.0	18.0	2158.0	2330.0	1940.0	1655.0	214.0	388.0	0.0	216.0	133.0	0.0	0.0	0.0	0.0	331.0	56.0	307.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0	222.0	17.0	0.0	162.0	169.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224935	0.0	0.0	2585.0	218.0	166.0	0.0	5195.0	180.0	2583.0	1500.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224936	58.0	20.0	2261.0	1230.0	808.0	0.0	2261.0	4133.0	3560.0	1111.0	490.0	64.0	11.0	395.0	229.0	0.0	22.0	196.0	59.0	576.0	9.0	1196.0	112.0	15.0	0.0	37.0	0.0	0.0	153.0	270.0	142.0	0.0	190.0	62.0	0.0	89.0	7.0	33.0	0.0	22.0	6.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224937	0.0	0.0	3008.0	1090.0	1098.0	0.0	2166.0	2674.0	4925.0	425.0	117.0	0.0	17.0	336.0	100.0	13.0	0.0	46.0	55.0	224.0	186.0	292.0	364.0	0.0	15.0	77.0	90.0	0.0	37.0	286.0	97.0	0.0	115.0	58.0	0.0	235.0	30.0	40.0	0.0	0.0	102.0	0.0	0.0	109.0	0.0	0.0	0.0	22.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224938	0.0	0.0	1797.0	954.0	408.0	0.0	1567.0	161.0	4077.0	659.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	54.0	0.0	20.0	21.0	0.0	225.0	0.0	20.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
