#SampleID	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia	d__Bacteria;p__Actinobacteriota;c__Actinobacteria	d__Bacteria;p__Myxococcota;c__Myxococcia	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes	d__Bacteria;p__Firmicutes;c__Bacilli	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria	d__Bacteria;p__Dependentiae;c__Babeliae	d__Bacteria;p__Myxococcota;c__Polyangia	d__Bacteria;p__Nitrospirota;c__Nitrospiria	d__Bacteria;p__Bacteroidota;c__Bacteroidia	d__Bacteria;p__Gemmatimonadota;c__Longimicrobia	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia	d__Bacteria;p__Chloroflexi;c__Anaerolineae	d__Bacteria;p__Abditibacteriota;c__Abditibacteria	d__Bacteria;p__Acidobacteriota;c__Subgroup_5	d__Bacteria;p__Planctomycetota;c__Phycisphaerae	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group	d__Bacteria;p__Chloroflexi;c__Ktedonobacteria	d__Bacteria;p__Acidobacteriota;c__Subgroup_25	d__Bacteria;p__Firmicutes;c__Clostridia	d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIa	d__Bacteria;p__Planctomycetota;c__Pla4_lineage	d__Bacteria;p__Bacteroidota;c__Kapabacteria	d__Bacteria;p__Armatimonadota;c__Armatimonadia	d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B)	d__Bacteria;p__Entotheonellaeota;c__Entotheonellia	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria	d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIb	d__Bacteria;p__Acidobacteriota;c__Holophagae	d__Bacteria;p__Cyanobacteria;c__Sericytochromatia	d__Bacteria;p__Planctomycetota;c__Planctomycetes	d__Bacteria;p__Desulfobacterota;c__uncultured	d__Bacteria;p__Armatimonadota;c__Chthonomonadetes	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria	d__Bacteria;p__MBNT15;c__MBNT15	d__Bacteria;p__Bacteroidota;c__Ignavibacteria	d__Bacteria;p__Firmicutes;c__Desulfitobacteriia	d__Bacteria;p__Planctomycetota;c__vadinHA49	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia	d__Bacteria;p__Acidobacteriota;c__Blastocatellia	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia	d__Bacteria;p__Myxococcota;c__bacteriap25	d__Bacteria;p__Chloroflexi;c__Chloroflexia	d__Bacteria;p__NB1-j;c__NB1-j	d__Bacteria;p__FCPU426;c__FCPU426	d__Bacteria;p__Actinobacteriota;c__MB-A2-108	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	d__Bacteria;p__Chloroflexi;c__KD4-96	d__Bacteria;p__Acidobacteriota;c__Subgroup_22	d__Bacteria;p__Chloroflexi;c__AD3	d__Bacteria;p__Armatimonadota;c__uncultured	d__Bacteria;p__Acidobacteriota;c__Subgroup_11	d__Bacteria;p__Patescibacteria;c__Saccharimonadia	d__Bacteria;p__Latescibacterota;c__Latescibacteria	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIc	d__Bacteria;p__Patescibacteria;c__Berkelbacteria	d__Bacteria;p__Chloroflexi;c__Gitt-GS-136	d__Bacteria;p__Campylobacterota;c__Campylobacteria	d__Bacteria;p__Dadabacteria;c__Dadabacteriia	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia	d__Bacteria;p__Spirochaetota;c__Leptospirae	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia	d__Bacteria;p__Latescibacterota;c__Latescibacterota	d__Bacteria;p__Firmicutes;c__Negativicutes	d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66
SRR8743518	0.0	1886.0	62.0	0.0	2348.0	4.0	3605.0	0.0	181.0	17.0	0.0	0.0	8.0	0.0	3703.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743519	0.0	3719.0	1395.0	19.0	3544.0	25.0	3380.0	285.0	612.0	890.0	0.0	2.0	271.0	12.0	2135.0	0.0	152.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0	0.0	0.0	20.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743520	17.0	4034.0	970.0	16.0	3966.0	18.0	4644.0	580.0	966.0	1096.0	7.0	6.0	241.0	23.0	2947.0	6.0	131.0	7.0	0.0	5.0	0.0	0.0	29.0	0.0	35.0	0.0	15.0	0.0	5.0	0.0	15.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	14.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743522	0.0	900.0	0.0	0.0	108.0	0.0	17987.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	319.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743524	0.0	4096.0	9.0	0.0	3903.0	0.0	7064.0	0.0	72.0	58.0	0.0	0.0	24.0	0.0	6169.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743527	0.0	4327.0	1251.0	104.0	4111.0	32.0	4340.0	711.0	1166.0	1325.0	0.0	11.0	320.0	36.0	2436.0	0.0	168.0	28.0	7.0	6.0	0.0	0.0	42.0	0.0	25.0	0.0	7.0	0.0	15.0	0.0	0.0	0.0	9.0	0.0	50.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743528	0.0	4594.0	1819.0	64.0	7013.0	0.0	9407.0	329.0	832.0	1209.0	0.0	9.0	253.0	13.0	3919.0	0.0	10.0	9.0	4.0	4.0	4.0	0.0	0.0	0.0	31.0	0.0	20.0	0.0	13.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743529	0.0	2552.0	64.0	15.0	5415.0	0.0	4187.0	63.0	108.0	118.0	0.0	0.0	24.0	0.0	3096.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743532	8.0	4858.0	2234.0	447.0	4239.0	157.0	3286.0	1690.0	2076.0	3572.0	0.0	15.0	368.0	148.0	1034.0	0.0	232.0	85.0	7.0	3.0	9.0	0.0	168.0	12.0	47.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	40.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743533	0.0	6436.0	3434.0	290.0	5855.0	115.0	2980.0	1309.0	2961.0	4590.0	0.0	6.0	500.0	55.0	926.0	0.0	206.0	80.0	0.0	12.0	0.0	0.0	7.0	0.0	68.0	0.0	21.0	0.0	42.0	0.0	5.0	19.0	5.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743534	22.0	6405.0	2475.0	723.0	4447.0	163.0	3701.0	2524.0	2674.0	4799.0	0.0	14.0	577.0	138.0	1056.0	37.0	443.0	23.0	15.0	10.0	0.0	0.0	181.0	0.0	37.0	0.0	22.0	2.0	12.0	0.0	34.0	6.0	0.0	17.0	144.0	0.0	0.0	13.0	0.0	0.0	12.0	0.0	25.0	0.0	0.0	0.0	34.0	0.0	2.0	0.0	61.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743537	0.0	6167.0	3237.0	568.0	4722.0	150.0	3203.0	1950.0	2791.0	5251.0	0.0	25.0	693.0	128.0	945.0	0.0	336.0	93.0	11.0	0.0	27.0	0.0	167.0	0.0	49.0	0.0	20.0	0.0	24.0	0.0	9.0	0.0	0.0	0.0	153.0	0.0	15.0	15.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743539	2.0	3869.0	2457.0	219.0	2994.0	30.0	1512.0	749.0	1696.0	2813.0	0.0	12.0	286.0	25.0	369.0	4.0	111.0	14.0	0.0	3.0	0.0	0.0	17.0	0.0	22.0	0.0	19.0	0.0	11.0	0.0	4.0	18.0	0.0	6.0	25.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743540	15.0	6181.0	2626.0	600.0	5228.0	127.0	3489.0	1868.0	2669.0	5010.0	0.0	15.0	681.0	156.0	1099.0	0.0	346.0	106.0	8.0	16.0	16.0	0.0	236.0	0.0	43.0	0.0	11.0	0.0	39.0	0.0	15.0	0.0	0.0	0.0	145.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743541	21.0	3983.0	2405.0	77.0	11608.0	30.0	3660.0	507.0	1413.0	1902.0	8.0	25.0	354.0	0.0	1647.0	0.0	116.0	29.0	0.0	8.0	0.0	0.0	0.0	0.0	59.0	0.0	16.0	0.0	10.0	0.0	15.0	20.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743544	0.0	2121.0	346.0	74.0	4975.0	22.0	2639.0	197.0	819.0	906.0	0.0	13.0	117.0	13.0	1798.0	0.0	15.0	0.0	0.0	6.0	0.0	0.0	33.0	0.0	6.0	0.0	9.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	34.0	0.0	4.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743545	0.0	4030.0	2767.0	112.0	4606.0	57.0	1734.0	654.0	1763.0	3672.0	0.0	13.0	205.0	45.0	777.0	0.0	153.0	0.0	0.0	9.0	0.0	0.0	18.0	0.0	50.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743546	0.0	1656.0	546.0	0.0	6297.0	0.0	4203.0	44.0	395.0	97.0	0.0	0.0	48.0	6.0	1072.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743547	6.0	5527.0	186.0	0.0	8146.0	13.0	6284.0	177.0	393.0	279.0	5.0	0.0	155.0	6.0	5431.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743568	0.0	5456.0	2822.0	92.0	6991.0	54.0	4152.0	610.0	1203.0	1581.0	0.0	28.0	340.0	42.0	2121.0	0.0	91.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	8.0	0.0	22.0	0.0	9.0	0.0	0.0	0.0	15.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743577	0.0	1643.0	895.0	34.0	5414.0	26.0	1862.0	227.0	756.0	829.0	0.0	0.0	32.0	0.0	701.0	0.0	28.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	5.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743580	0.0	3761.0	1833.0	95.0	6235.0	24.0	6541.0	280.0	1038.0	964.0	0.0	4.0	230.0	17.0	3126.0	0.0	105.0	30.0	0.0	4.0	0.0	0.0	23.0	0.0	34.0	0.0	0.0	0.0	19.0	0.0	4.0	46.0	7.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743590	19.0	9268.0	434.0	39.0	7113.0	44.0	8724.0	254.0	610.0	590.0	3.0	4.0	269.0	17.0	6790.0	0.0	53.0	2.0	0.0	4.0	0.0	0.0	36.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	5.0	9.0	0.0	0.0	25.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743593	0.0	3185.0	1268.0	57.0	3420.0	37.0	4501.0	264.0	611.0	742.0	0.0	0.0	189.0	6.0	1941.0	0.0	29.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743594	0.0	2802.0	1573.0	288.0	3394.0	95.0	1960.0	1076.0	1692.0	3537.0	0.0	5.0	336.0	59.0	663.0	10.0	226.0	46.0	8.0	0.0	4.0	0.0	158.0	0.0	27.0	0.0	13.0	0.0	8.0	0.0	5.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743595	0.0	2122.0	1157.0	0.0	6876.0	10.0	3094.0	146.0	606.0	658.0	0.0	5.0	74.0	0.0	993.0	0.0	35.0	4.0	0.0	4.0	0.0	0.0	9.0	0.0	18.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743607	4.0	2966.0	603.0	52.0	8381.0	60.0	3599.0	424.0	955.0	1092.0	0.0	31.0	91.0	10.0	1968.0	0.0	63.0	25.0	0.0	0.0	0.0	0.0	45.0	0.0	35.0	0.0	4.0	0.0	0.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743608	0.0	1144.0	468.0	10.0	6249.0	3.0	2012.0	42.0	135.0	149.0	0.0	4.0	19.0	11.0	492.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743609	0.0	3921.0	2520.0	299.0	7472.0	53.0	1748.0	706.0	1662.0	4184.0	0.0	8.0	217.0	26.0	649.0	0.0	48.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
SRR8743610	8.0	6474.0	4963.0	445.0	8376.0	112.0	4003.0	1657.0	3246.0	5029.0	0.0	25.0	312.0	112.0	1734.0	0.0	276.0	17.0	0.0	23.0	13.0	0.0	0.0	0.0	95.0	4.0	5.0	0.0	64.0	0.0	12.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743625	0.0	2921.0	1697.0	146.0	2437.0	47.0	1074.0	753.0	1224.0	1893.0	0.0	16.0	169.0	26.0	485.0	0.0	125.0	23.0	0.0	4.0	0.0	0.0	15.0	0.0	49.0	0.0	0.0	0.0	28.0	0.0	6.0	0.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	21.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743626	0.0	3199.0	2157.0	85.0	3340.0	29.0	3786.0	316.0	1347.0	1364.0	0.0	23.0	267.0	30.0	1332.0	0.0	137.0	22.0	0.0	0.0	4.0	0.0	0.0	0.0	27.0	0.0	14.0	0.0	15.0	0.0	7.0	12.0	5.0	0.0	7.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743627	0.0	5861.0	3031.0	123.0	9927.0	58.0	7676.0	761.0	1476.0	2590.0	0.0	57.0	616.0	38.0	3884.0	0.0	110.0	9.0	0.0	0.0	0.0	0.0	3.0	2.0	56.0	0.0	17.0	6.0	28.0	0.0	6.0	68.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743630	0.0	2566.0	304.0	0.0	2010.0	0.0	1545.0	13.0	75.0	78.0	0.0	0.0	19.0	7.0	4158.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743644	0.0	8515.0	4155.0	381.0	9211.0	147.0	2933.0	1494.0	2816.0	7778.0	0.0	8.0	503.0	32.0	894.0	0.0	196.0	0.0	0.0	9.0	18.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	18.0	0.0	0.0	22.0	0.0	0.0	22.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743654	4.0	11441.0	6811.0	512.0	9621.0	254.0	4798.0	1858.0	4597.0	7284.0	0.0	59.0	867.0	101.0	1583.0	0.0	495.0	146.0	0.0	6.0	19.0	0.0	38.0	0.0	116.0	0.0	32.0	0.0	70.0	0.0	12.0	52.0	19.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743671	0.0	4529.0	2970.0	266.0	6309.0	79.0	1937.0	1103.0	2006.0	4738.0	0.0	11.0	301.0	29.0	653.0	0.0	129.0	9.0	0.0	0.0	0.0	0.0	11.0	0.0	40.0	0.0	2.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	24.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR8743672	0.0	5200.0	1744.0	55.0	5207.0	8.0	5540.0	196.0	715.0	984.0	0.0	8.0	292.0	17.0	4395.0	0.0	84.0	23.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	176.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
